"Börsdata ID";"Company";"Stock price - Current";"Info - Price Currency";"Info - Country";"Info - Ticker";"Info - Sector";"Market Cap - Current SEK";"P/E - Current";"Earnings/share - Growth 1y";"PEG - Current";"ROC - Current";"Rel. Perform - Perform. 1y"
"65";"Duni";"94.30";"SEK";"Sweden";"DUNI";"Food and Beverage";"4432.0";"14.2";"21.2%";"0.7";"8.2%";"-16.4%"
"66";"Duroc";"17.50";"SEK";"Sweden";"DURC B";"Industrials";"682.5";"-43.8";"-510.7%";;"1.0%";"0.4%"
"602";"Dustin Group";"1.36";"SEK";"Sweden";"DUST";"Technology";"1855.4";"-0.7";"-3498.9%";;"-33.3%";"-73.6%"
"2329";"Dynavox Group";"83.50";"SEK";"Sweden";"DYVOX";"Technology";"8924.5";"53.2";"12.9%";"4.1";"15.9%";"23.0%"
"988";"Eagle Filters";"0.062";"EUR";"Finland";"EAGLE";"Financials";"164.9";"-2.7";"-22.0%";;"-95.3%";"-18.4%"
"1162";"EAM Solar";"1.15";"NOK";"Norway";"EAM";"Utilities";"24.1";"-1.9";"78.5%";;"-7.7%";"-94.4%"
"2615";"Easor";"0.61";"EUR";"Finland";"EASOR";"Technology";"311.9";;;;;
"67";"Eastnine";"44.05";"SEK";"Sweden";"EAST";"Financials";"4327.6";"16.2";"27.3%";"0.6";"3.2%";"-1.4%"
"509";"EasyFill";"0.093";"SEK";"Sweden";"EASY B";"Industrials";"27.9";"-1.5";"41.7%";;"-53.1%";"-21.9%"
"1432";"EatGood";"0.11";"SEK";"Sweden";"EATG";"Industrials";"3.0";"-0.9";"31.7%";;"-68.3%";"-91.2%"
"460";"Ecoclime";"0.22";"SEK";"Sweden";"ECC B";"Industrials";"10.4";"-0.2";"34.5%";;"-73.4%";"-87.4%"
"497";"ECOMB";"0.87";"SEK";"Sweden";"ECOMB";"Industrials";"8.5";"-1.1";"97.9%";;;"-91.1%"
"498";"EcoRub";"0.073";"SEK";"Sweden";"ECO B";"Industrials";"38.0";"-3.3";"18.7%";;"-30.0%";"-34.9%"
"2260";"EcoUp";"1.07";"EUR";"Finland";"ECOUP";"Industrials";"133.5";"-4.0";"-73.8%";;"-16.6%";"-59.7%"
"2241";"Edyoutec";"0.34";"SEK";"Sweden";"EDYOU";"Consumer Durables";"24.1";"-0.6";"-107.4%";;"-60.5%";"-64.5%"
"2254";"eEducation Albert";"4.28";"SEK";"Sweden";"ALBERT";"Technology";"107.6";"-1.7";"40.3%";;"-623.1%";"43.5%"
"1724";"Eezy";"0.53";"EUR";"Finland";"EEZY";"Industrials";"148.7";"-5.7";"-659.8%";;"0.1%";"-45.5%"
"1404";"Effnetplattformen";"4.46";"SEK";"Sweden";"EFFH";"Telecom";"60.5";"-11.8";"13.9%";;"-127.7%";"44.4%"
"332";"Egetis Therapeutics";"5.12";"SEK";"Sweden";"EGTX";"Health Care";"2171.7";"-5.9";"21.2%";;"-186.2%";"21.3%"
"1297";"EgnsINVEST";"148.00";"DKK";"Denmark";"EGNETY";"Financials";"524.7";"10.5";"-26.8%";"-0.4";"2.8%";"-3.4%"
"1056";"Eidesvik Offshore";"15.35";"NOK";"Norway";"EIOF";"Industrials";"1153.9";"16.4";"-17.6%";"-0.9";"3.5%";"19.8%"
"68";"Elanders";"45.35";"SEK";"Sweden";"ELAN B";"Consumer Durables";"1603.5";"-29.6";"-130.7%";;"4.4%";"-48.3%"
"817";"Elecster";"2.62";"EUR";"Finland";"ELEAV";"Industrials";"110.0";"-35.2";"-208.1%";;"4.5%";"-24.3%"
"70";"Electrolux B";"60.50";"SEK";"Sweden";"ELUX B";"Consumer Durables";"17126.2";"18.6";"162.9%";"0.1";"11.0%";"-42.3%"
"1930";"Electrolux Professional B";"53.60";"SEK";"Sweden";"EPRO B";"Consumer Durables";"15404.5";"20.9";"-8.4%";"-2.5";"13.9%";"-30.5%"
"1057";"Electromagnetic Geoservices";"0.29";"NOK";"Norway";"EMGS";"Energy";"38.6";"-0.3";"-606.0%";;"-175.7%";"-94.3%"
"71";"Elekta";"56.70";"SEK";"Sweden";"EKTA B";"Health Care";"21748.3";"-567.0";"-103.7%";;"4.4%";"-10.1%"
"2064";"Elektroimportoren";"16.00";"NOK";"Norway";"ELIMP";"Industrials";"836.9";"25.6";"-28.3%";"-0.9";"7.3%";"23.4%"
"2187";"Elicera Therapeutics";"5.19";"SEK";"Sweden";"ELIC";"Health Care";"251.9";"-14.5";"21.9%";;;"100.1%"
"676";"Elisa";"43.12";"EUR";"Finland";"ELISA";"Telecom";"80813.4";"20.2";"-4.6%";"-4.4";"18.2%";"-15.1%"
"1682";"Elkem";"26.00";"NOK";"Norway";"ELK";"Materials";"17124.2";"42.8";"-81.6%";"-0.5";"4.1%";"2.2%"
"2002";"Elliptic Laboratories";"2.70";"NOK";"Norway";"ELABS";"Technology";"322.7";"-2.0";"-1651.1%";;"-29.3%";"-80.8%"
"1683";"Elmera";"35.65";"NOK";"Norway";"ELMRA";"Utilities";"4198.9";"23.9";"-54.2%";"-0.4";"26.9%";"-7.2%"
"69";"Elon";"18.15";"SEK";"Sweden";"ELON";"Consumer Durables";"269.7";"-2.7";"-3107.7%";;"-6.9%";"-33.3%"
"2216";"Elopak";"48.45";"NOK";"Norway";"ELO";"Materials";"13435.0";"17.9";"1.1%";"16.9";"15.3%";"16.5%"
"596";"Eltel";"8.38";"SEK";"Sweden";"ELTEL";"Industrials";"1345.7";"55.3";"106.7%";"0.5";"5.9%";"7.4%"
"2206";"EMB Mission Bound";"0.56";"SEK";"Sweden";"EMB";"Consumer Durables";"166.3";"-55.4";"91.8%";;"-3.3%";"10.8%"
"447";"EmbeddedArt";"8.90";"SEK";"Sweden";"EMART";"Technology";"191.4";"178.7";"109.5%";"1.6";"2.1%";"-68.9%"
"2105";"Embellence";"33.80";"SEK";"Sweden";"EMBELL";"Consumer Durables";"795.6";"11.5";"17.2%";"0.7";"15.7%";"-16.5%"
"1212";"Embla Medical";"26.90";"DKK";"Denmark";"EMBLA";"Health Care";"17384.9";"21.7";"20.8%";"1.0";"9.5%";"-15.9%"
"1374";"Embracer";"44.46";"SEK";"Sweden";"EMBRAC B";"Consumer Durables";"10170.3";"2.6";"128.7%";"0.0";"19.3%";"-64.7%"
"1576";"Enad Global 7";"14.34";"SEK";"Sweden";"EG7";"Consumer Durables";"1270.6";"-0.7";"-718.6%";;"-123.6%";"12.2%"
"786";"Endomines Finland";"26.95";"EUR";"Finland";"PAMPALO";"Materials";"3652.0";"44.2";"2102.5%";"0.0";"10.6%";"35.4%"
"1131";"Endur";"104.60";"NOK";"Norway";"ENDUR";"Industrials";"5515.4";"39.0";"143.5%";"0.3";"11.9%";"26.6%"
"73";"Enea";"57.40";"SEK";"Sweden";"ENEA";"Technology";"1180.2";"22.7";"-63.6%";"-0.4";"6.3%";"-42.0%"
"782";"Enento";"14.48";"EUR";"Finland";"ENENTO";"Industrials";"3841.3";"25.2";"12.0%";"2.1";"6.1%";"-19.4%"
"2494";"Energeia";"8.00";"NOK";"Norway";"ENERG";"Utilities";"76.7";"-0.7";"76.4%";;"-27.8%";"-76.2%"
"1703";"Enersense";"3.59";"EUR";"Finland";"ESENSE";"Industrials";"663.2";"50.6";"103.9%";"0.5";"31.8%";"47.8%"
"1471";"Enersize";"0.0017";"SEK";"Sweden";"ENERS";"Technology";"13.9";"-0.8";"50.0%";;;"-66.9%"
"2401";"Engcon";"63.10";"SEK";"Sweden";"ENGCON B";"Industrials";"9621.7";"44.1";"0.7%";"62.7";"41.7%";"-45.0%"
"74";"Eniro";"0.60";"SEK";"Sweden";"ENRO";"Consumer Durables";"446.2";"10.0";"-35.8%";"-0.3";"12.3%";"3.2%"
"2581";"Enity";"83.94";"SEK";"Sweden";"ENITY";"Financials";"4197.0";"7.9";"109.3%";"0.1";"1.1%";
"1285";"Ennogie Solar";"3.82";"DKK";"Denmark";"ESG";"Financials";"192.2";"-8.4";"-38.4%";;"-75.4%";"-33.7%"
"1330";"Enorama Pharma";"0.37";"SEK";"Sweden";"ERMA";"Health Care";"27.6";"-0.4";"-39.1%";;;"-94.1%"
"1518";"Enrad";"10.00";"SEK";"Sweden";"ENRAD";"Industrials";"270.1";"-30.2";"-462.6%";;"-35.4%";"-24.3%"
"1008";"Ensurge Micropower";"0.63";"NOK";"Norway";"ENSU";"Technology";"630.8";"-4.7";"37.9%";;"-101.1%";"-56.0%"
"1058";"Entra";"108.60";"NOK";"Norway";"ENTRA";"Financials";"20372.9";"17.2";"389.4%";"0.0";"2.3%";"-10.1%"
"2560";"Envar";"38.00";"SEK";"Sweden";"ENVAR";"Consumer Durables";"475.0";"38.8";"11.4%";"3.4";"38.2%";"114.6%"
"2088";"Envipco";"57.00";"NOK";"Norway";"ENVIP";"Industrials";"3880.1";"-26.8";"-1521.6%";;"-11.7%";"-17.1%"
"465";"Envirologic";"20.00";"SEK";"Sweden";"ENVI B";"Industrials";"197.3";"17.2";"2.9%";"5.9";"43.5%";"-17.8%"
"484";"Enzymatica";"2.27";"SEK";"Sweden";"ENZY";"Food and Beverage";"551.0";"-10.6";"23.6%";;"-56.4%";"-62.0%"
"291";"Eolus";"35.40";"SEK";"Sweden";"EOLU B";"Utilities";"881.7";"-2.5";"-323.8%";;"-25.0%";"-45.1%"
"30";"Ependion";"94.00";"SEK";"Sweden";"EPEN";"Technology";"3037.2";"19.9";"-13.2%";"-1.5";"9.4%";"-35.7%"
"1712";"Epiroc B";"192.60";"SEK";"Sweden";"EPI B";"Industrials";"233766.1";"27.1";"-1.5%";"-17.8";"23.1%";"-6.0%"
"293";"Episurf Medical";"0.061";"SEK";"Sweden";"EPIS B";"Health Care";"171.4";"-1.0";"48.6%";;"-136.9%";"-61.9%"
"802";"eQ Oyj";"10.50";"EUR";"Finland";"EQV1V";"Financials";"4869.5";"20.1";"-21.2%";"-0.9";"35.7%";"-12.0%"
"466";"EQL Pharma";"52.10";"SEK";"Sweden";"EQL";"Health Care";"1538.5";"52.6";"-17.1%";"-3.1";"11.7%";"-36.8%"
"1874";"EQT";"276.20";"SEK";"Sweden";"EQT";"Financials";"341273.8";"41.4";"-6.0%";"-6.8";"10.1%";"-21.3%"
"904";"Equinor";"398.60";"NOK";"Norway";"EQNR";"Energy";"1049718.4";"20.4";"-37.9%";"-0.5";"26.4%";"42.9%"
"1140";"EQVA";"3.10";"NOK";"Norway";"EQVA";"Industrials";"265.6";"16.4";"-59.8%";"-0.3";"10.2%";"-44.0%"
"77";"Ericsson B";"107.20";"SEK";"Sweden";"ERIC B";"Technology";"361408.9";"12.6";"85000.0%";"0.0";"31.1%";"20.1%"
"1239";"Erria";"3.58";"DKK";"Denmark";"ERRIA";"Industrials";"74.4";"6.0";"54.2%";"0.1";"-237.0%";"-25.1%"
"1973";"ES Energy Save";"10.75";"SEK";"Sweden";"ESGR B";"Industrials";"70.8";"-3.1";"-38.7%";;"-16.1%";"-58.1%"
"1470";"Essity B";"250.30";"SEK";"Sweden";"ESSITY B";"Food and Beverage";"173471.4";"13.6";"7.5%";"1.8";"15.7%";"-24.6%"
"803";"Etteplan";"8.26";"EUR";"Finland";"ETTE";"Industrials";"2345.3";"19.7";"2.4%";"8.1";"11.4%";"-33.9%"
"772";"Eurobattery Minerals";"0.13";"SEK";"Sweden";"BAT";"Materials";"121.8";"-5.4";"66.8%";;"-10.8%";"131.0%"
"1136";"Europris";"88.40";"NOK";"Norway";"EPR";"Food and Beverage";"15202.9";"17.8";"-3.7%";"-4.8";"19.0%";"-2.8%"
"2380";"Evli";"21.60";"EUR";"Finland";"EVLI";"Financials";"6407.3";"16.2";"-21.3%";"-0.8";"26.3%";"1.3%"
"750";"Evolution";"586.00";"SEK";"Sweden";"EVO";"Consumer Durables";"119814.7";"10.2";"-11.5%";"-0.9";"36.4%";"-35.0%"
"79";"eWork";"65.20";"SEK";"Sweden";"EWRK";"Technology";"1127.1";"14.8";"-44.9%";"-0.3";"58.2%";"-62.7%"
"1959";"EXACT Therapeutics";"2.26";"NOK";"Norway";"EXTX";"Health Care";"259.7";"-2.0";"33.2%";;"-753.7%";"-43.0%"
"544";"Exalt";"0.27";"SEK";"Sweden";"EXALT";"Telecom";"15.9";"-4.9";"-20133.3%";;"-12.9%";"-42.1%"
"808";"Exel Composites";"0.52";"EUR";"Finland";"EXL1V";"Industrials";"624.0";"-10.2";"26.6%";;"8.6%";"25.9%"
"1355";"ExpreS2ion Biotech";"4.98";"SEK";"Sweden";"EXPRS2";"Health Care";"17.6";"-0.3";"-4.6%";;;"-86.3%"
"1968";"Exsitec";"111.50";"SEK";"Sweden";"EXS";"Technology";"1497.4";"17.4";"45.2%";"0.4";"14.7%";"-17.3%"
"80";"Fabege";"78.60";"SEK";"Sweden";"FABG";"Financials";"25999.5";"21.9";"5.6%";"3.9";"1.7%";"-11.5%"
"549";"Fable Media";"4.92";"SEK";"Sweden";"FABLE";"Consumer Durables";"167.1";"5.2";"-4.7%";"-1.1";"27.9%";"-13.7%"
"81";"Fagerhult";"27.55";"SEK";"Sweden";"FAG";"Industrials";"4881.7";"15.3";"-10.4%";"-1.5";"5.5%";"-45.8%"
"1893";"Faron Pharmaceuticals";"0.51";"EUR";"Finland";"FARON";"Health Care";"677.1";"-2.1";"16.0%";;;"-86.5%"
"2046";"Fasadgruppen";"20.05";"SEK";"Sweden";"FG";"Industrials";"1079.3";"-9.3";"-4420.0%";;"1.7%";"-10.3%"
"83";"Fast Balder";"58.44";"SEK";"Sweden";"BALD B";"Financials";"69543.6";"12.8";"6.1%";"2.1";"2.6%";"-20.2%"
"1244";"Fast Ejendom";"220.00";"DKK";"Denmark";"FED";"Financials";"883.3";"12.1";"-18.9%";"-0.6";"5.5%";"52.3%"
"393";"Fastator";"0.40";"SEK";"Sweden";"FASTAT";"Financials";"141.0";"-0.1";"-16.6%";;;"-74.9%"
"2408";"Fastighetsbolaget Emilshus";"49.95";"SEK";"Sweden";"EMIL B";"Financials";"7799.9";"17.3";"26.3%";"0.7";"3.6%";"-1.4%"
"82";"Fastpartner A";"41.60";"SEK";"Sweden";"FPAR A";"Financials";"8232.3";"11.5";"20.8%";"0.6";"2.5%";"-32.5%"
"1299";"FastPassCorp";"31.60";"DKK";"Denmark";"FASTPC";"Technology";"54.0";"5.7";"327.8%";"0.0";"-6.8%";"54.6%"
"85";"Fenix Outdoor";"444.00";"SEK";"Sweden";"FOI B";"Consumer Durables";"5976.2";"113.9";"-67.1%";"-1.7";"7.2%";"-42.6%"
"1788";"Ferroamp";"2.70";"SEK";"Sweden";"FERRO";"Industrials";"291.3";"-10.4";"95.8%";;"-9.4%";"2.6%"
"1546";"Ferronordic";"43.00";"SEK";"Sweden";"FNM";"Industrials";"624.9";"-3.1";"-123.0%";;"3.3%";"-28.8%"
"1392";"Finepart";"0.050";"SEK";"Sweden";"FINE";"Industrials";"16.4";"-0.3";"54.2%";;"-349.5%";"-91.1%"
"86";"Fingerprint Cards";"16.00";"SEK";"Sweden";"FING B";"Technology";"121.4";"-1.8";"98.2%";;"-24.3%";"-45.8%"
"717";"Finnair";"2.87";"EUR";"Finland";"FIA1S";"Industrials";"6576.2";"31.9";"-50.3%";"-0.6";"3.6%";"-34.4%"
"295";"Firefly";"189.20";"SEK";"Sweden";"FIRE";"Technology";"1135.4";"23.9";"-13.3%";"-1.8";"46.5%";"-1.7%"
"2227";"First Venture";"1.32";"SEK";"Sweden";"FIRST B";"Financials";"69.4";"-2.0";"-39.9%";;"-5.6%";"-30.5%"
"978";"FirstFarms";"69.40";"DKK";"Denmark";"FFARMS";"Food and Beverage";"1283.3";"2344.6";"-97.3%";"-24.1";"1.5%";"-25.1%"
"677";"Fiskars";"12.30";"EUR";"Finland";"FSKRS";"Consumer Durables";"11158.6";"102.5";"-63.7%";"-1.6";"3.4%";"-29.6%"
"1536";"Fjord Defence Group";"14.80";"NOK";"Norway";"DFENS";"Financials";"971.6";"-0.9";"-176.2%";;"-24.3%";"111.9%"
"2284";"Flat Capital";"9.03";"SEK";"Sweden";"FLAT B";"Financials";"4495.5";"-2.0";"-313.0%";;"-33.7%";"-65.1%"
"2530";"Flekkefjord Sparebank";"124.00";"AUD";"Norway";"FFSB";"Financials";"191.6";"12.8";"2.4%";"5.3";"1.3%";"-8.3%"
"1877";"Fleming Properties";"5.75";"SEK";"Sweden";"FLMNG";"Financials";"376.3";"18.7";"-93.1%";"-0.2";"2.2%";"-6.6%"
"1384";"Flerie";"35.05";"SEK";"Sweden";"FLERIE";"Health Care";"2791.5";"-3.6";"-232.0%";;"-24.6%";"-29.5%"
"1713";"Flexion Mobile";"2.61";"SEK";"Sweden";"FLEXM";"Consumer Durables";"148.4";"-6.3";"23.3%";;"-41.2%";"-70.5%"
"1556";"Flexqube";"20.20";"SEK";"Sweden";"FLEXQ";"Industrials";"349.8";"-10.6";"30.0%";;"5.4%";"166.1%"
"1357";"Flowscape";"2.83";"SEK";"Sweden";"FLOWS";"Technology";"55.4";"25.5";"174.8%";"0.1";"17.6%";"-29.3%"
"900";"FLSmidth & Co.";"463.40";"DKK";"Denmark";"FLS";"Industrials";"40339.7";"37.4";"-30.8%";"-1.2";"16.0%";"21.1%"
"1031";"Flugger";"322.00";"DKK";"Denmark";"FLUG B";"Materials";"1464.5";"51.9";"565.0%";"0.1";"5.5%";"-11.9%"
"1690";"Fluicell";"12.30";"SEK";"Sweden";"FLUI";"Health Care";"16.9";"-2.0";"46.3%";;"-97.2%";"-40.5%"
"1840";"FluoGuide";"37.60";"SEK";"Sweden";"FLUO";"Health Care";"614.7";"-9.0";"-36.3%";;"-117.9%";"-20.1%"
"1425";"FM Mattsson";"89.20";"SEK";"Sweden";"FMM B";"Industrials";"3774.1";"26.0";"42.3%";"0.6";"16.4%";"78.3%"
"1969";"Foamit";"0.82";"EUR";"Finland";"FOAMIT";"Financials";"360.4";"42.7";"-84.6%";"-0.5";"2.9%";"-27.9%"
"1888";"Fodelia";"4.39";"EUR";"Finland";"FODELIA";"Food and Beverage";"400.8";"50.2";"281.9%";"0.2";"17.4%";"-47.3%"
"1948";"Fom Technologies";"3.24";"DKK";"Denmark";"FOM";"Industrials";"67.7";"-1.5";"-165.0%";;"-151.3%";"-61.8%"
"1526";"Fondia";"5.94";"EUR";"Finland";"FONDIA";"Industrials";"263.0";"41.3";"-12.8%";"-3.2";"45.5%";"3.8%"
"87";"Formpipe Software";"23.05";"SEK";"Sweden";"FPIP";"Technology";"1250.6";"-20.0";"-459.4%";;"-5.7%";"-19.7%"
"1220";"Foroya Banki";"254.00";"DKK";"Denmark";"FOBANK";"Financials";"3682.0";"8.4";"-7.1%";"-1.2";"3.0%";"19.3%"
"2034";"Fortinova";"25.40";"SEK";"Sweden";"FNOVA B";"Financials";"1303.9";"15.4";"17.6%";"0.9";"2.2%";"-6.3%"
"678";"Fortum";"22.05";"EUR";"Finland";"FORTUM";"Utilities";"221588.3";"25.9";"-34.3%";"-0.8";"8.3%";"34.4%"
"2076";"Fractal Gaming";"14.86";"SEK";"Sweden";"FRACTL";"Technology";"433.5";"13.4";"-32.2%";"-0.4";"12.4%";"-68.4%"
"2238";"Fragbite";"7.30";"SEK";"Sweden";"FRAG";"Consumer Durables";"59.0";"7.8";"104.9%";"0.1";"-126.7%";"-15.3%"
"1539";"Fram Skandinavien";"5.10";"SEK";"Sweden";"FRAM B";"Technology";"18.4";"-4.0";"32.8%";;;"-42.1%"
"2606";"Framery Group";"6.30";"EUR";"Finland";"FRAMERY";"Consumer Durables";"5584.8";;;;;
"587";"Free2Move";"0.020";"SEK";"Sweden";"F2M";"Telecom";"4.9";"-0.2";"-44.1%";;;"-39.4%"
"2233";"Freemelt";"1.57";"SEK";"Sweden";"FREEM";"Industrials";"295.4";"-3.2";"63.1%";;"-58.5%";"32.7%"
"1717";"Freetrailer";"55.20";"DKK";"Denmark";"FREETR";"Consumer Durables";"806.7";"31.0";"20.4%";"1.5";"52.9%";"-29.9%"
"601";"Freja eID";"15.00";"SEK";"Sweden";"FREJA";"Technology";"428.4";"-25.4";"42.7%";;"-109.3%";"36.6%"
"2490";"Frilans";"6.60";"SEK";"Sweden";"FRILAN";"Technology";"191.7";"13.4";"43.4%";"0.3";"-19.5%";"28.6%"
"1316";"Front Ventures";"0.26";"SEK";"Sweden";"FRNT B";"Financials";"72.3";"-5.6";"-28.0%";;"-9.4%";"31.5%"
"895";"Frontline";"310.20";"NOK";"Norway";"FRO";"Energy";"71129.4";"18.1";"-23.5%";"-0.8";"12.0%";"74.9%"
"1423";"Frontwalker";"0.55";"SEK";"Sweden";"FRWA B";"Technology";"115.6";"-4.5";"36.3%";;"-183.4%";"74.6%"
"2410";"F-Secure";"1.71";"EUR";"Finland";"FSECURE";"Technology";"3338.2";"13.3";"6.2%";"2.1";"19.6%";"-2.0%"
"2255";"FSport";"0.032";"SEK";"Sweden";"FSPORT";"Consumer Durables";"4.8";"-2.8";"70.5%";;"-15.2%";"-54.0%"
"560";"FX International";"0.14";"SEK";"Sweden";"FXI";"Financials";"12.1";"-0.8";"-54.1%";;"-52.6%";"28.0%"
"1245";"Fynske Bank";"191.00";"DKK";"Denmark";"FYNBK";"Financials";"2186.4";"14.4";"-19.0%";"-0.8";"1.4%";"15.7%"
"383";"G5 Entertainment";"51.70";"SEK";"Sweden";"G5EN";"Consumer Durables";"426.6";"13.4";"-74.6%";"-0.2";"9.2%";"-69.9%"
"454";"Gabather";"0.048";"SEK";"Sweden";"GABA";"Health Care";"29.2";"-4.4";"97.1%";;;"-41.2%"
"1246";"Gabriel Holding";"208.00";"DKK";"Denmark";"GABR";"Consumer Durables";"593.6";"33.3";"517.8%";"0.1";"16.3%";"35.1%"
"1783";"Gamethrill";"0.27";"SEK";"Sweden";"THRILL";"Consumer Durables";"9.1";"46.4";"147.5%";"0.3";"10.4%";"-46.2%"
"751";"Gaming Corps";"0.85";"SEK";"Sweden";"GCOR";"Consumer Durables";"123.0";"-3.0";"12.8%";;"-9551.2%";"-30.0%"
"1383";"Gapwaves";"10.92";"SEK";"Sweden";"GAPW B";"Technology";"396.8";"-6.8";"4.1%";;"-182.5%";"-24.1%"
"1011";"Garo";"11.16";"SEK";"Sweden";"GARO";"Industrials";"558.0";"-31.9";"70.9%";;"-1.4%";"-53.5%"
"2532";"Garpco";"252.00";"SEK";"Sweden";"GARPCO B";"Financials";"264.6";"49.1";"-5.5%";"-8.9";"4.5%";"-4.6%"
"1372";"Gasporox";"7.68";"SEK";"Sweden";"GPX";"Industrials";"71.8";"-9.3";"-165.0%";;"-21.6%";"-11.7%"
"297";"Generic Sweden";"34.90";"SEK";"Sweden";"GENI";"Technology";"429.0";"13.8";"13.7%";"1.0";"258.9%";"-46.9%"
"2271";"Genetic Analysis";"0.64";"NOK";"Norway";"GEAN";"Health Care";"45.5";"-4.5";"66.0%";;"165.2%";"-20.6%"
"902";"Genmab";"1645.00";"DKK";"Denmark";"GMAB";"Health Care";"159596.3";"16.7";"-38.6%";"-0.4";"10.9%";"10.1%"
"1953";"Genova Property";"40.10";"SEK";"Sweden";"GPG";"Financials";"1883.7";"17.6";"-6.1%";"-2.9";"1.2%";"-19.0%"
"298";"Genovis";"16.38";"SEK";"Sweden";"GENO";"Health Care";"1082.1";"45.5";"-28.4%";"-1.6";"11.4%";"-34.0%"
"1590";"Gentian Diagnostics";"38.70";"NOK";"Norway";"GENT";"Health Care";"616.2";"45.0";"-70.7%";"-0.6";"21.5%";"-29.0%"
"1831";"Gentoo Media";"6.45";"SEK";"Sweden";"G2M";"Consumer Durables";"869.0";"19.9";"-85.0%";"-0.2";"-171.4%";"-76.9%"
"1247";"German High Street";"67.00";"DKK";"Denmark";"GERHSP";"Financials";"369.7";"-7.1";"-43.5%";;"-1.8%";"-9.8%"
"88";"Getinge";"182.50";"SEK";"Sweden";"GETI B";"Health Care";"49707.5";"22.0";"37.9%";"0.6";"9.5%";"-26.3%"
"2547";"GiG Software";"3.20";"SEK";"Sweden";"GIG SDB";"Technology";"514.1";"-3.1";"84.2%";;"-32.8%";"-33.9%"
"2236";"Gigante Salmon";"7.58";"NOK";"Norway";"GIGA";"Food and Beverage";"1753.5";"-5830.8";"89.3%";;"0.3%";"-13.3%"
"2288";"Gigasun";"2.26";"SEK";"Sweden";"GIGA";"Utilities";"129.3";"-17.4";"77.6%";;"5.2%";"-33.7%"
"896";"Gjensidige Forsikring";"262.00";"NOK";"Norway";"GJF";"Financials";"134930.0";"20.4";"23.8%";"0.9";"4.5%";"-0.4%"
"809";"Glaston";"1.02";"EUR";"Finland";"GLA1V";"Industrials";"481.5";"35.8";"-51.9%";"-0.7";"4.6%";"-38.5%"
"1248";"Glunz & Jensen";"73.00";"DKK";"Denmark";"GJ";"Industrials";"200.7";"15.5";"202.0%";"0.1";"8.6%";"-4.0%"
"577";"Glycorex Transplantation";"1.34";"SEK";"Sweden";"GTAB B";"Health Care";"105.3";"-13.6";"33.9%";;"-26.4%";"-42.9%"
"903";"GN Store Nord";"91.90";"DKK";"Denmark";"GN";"Health Care";"20942.0";"20.5";"-34.0%";"-0.6";"7.7%";"-30.8%"
"1569";"Gofore";"12.90";"EUR";"Finland";"GOFORE";"Technology";"2355.0";"22.0";"-43.5%";"-0.5";"10.3%";"-46.9%"
"1350";"Gold Town Games";"0.60";"SEK";"Sweden";"GTG";"Consumer Durables";"9.9";"6.1";"108.7%";"0.1";"15.7%";"-48.1%"
"1706";"Golden Energy Offshore";"9.10";"NOK";"Norway";"GEOS";"Energy";"610.0";"-3.0";"-306.1%";;"8.6%";"-55.1%"
"2576";"Goldsky Resources";"17.80";"SEK";"Sweden";"GSKR SDB";"Energy";"4821.5";;;;;
"1714";"Gomero Group";"14.20";"SEK";"Sweden";"GOMERO";"Industrials";"56.0";"29.8";"-39.6%";"-0.8";"17.6%";"-46.6%"
"1333";"GomSpace";"15.64";"SEK";"Sweden";"GOMX";"Technology";"2638.0";"-96.8";"73.9%";;"5.2%";"98.0%"
"2136";"Goobit Group";"0.070";"SEK";"Sweden";"BTCX";"Technology";"25.9";"-2.0";"-2738.5%";;"-89.3%";"-36.9%"
"1547";"Goodbye Kansas";"1.34";"SEK";"Sweden";"GBK";"Consumer Durables";"50.2";"-1.4";"60.9%";;;"-81.3%"
"1064";"Goodtech";"10.10";"NOK";"Norway";"GOD";"Industrials";"315.3";"9.8";"80.7%";"0.1";"18.7%";"2.9%"
"2521";"Gosol Energy";"0.57";"SEK";"Sweden";"GOSOL";"Utilities";"47.9";"17.6";"-38.0%";"-0.5";"88.6%";"-45.3%"
"2611";"Gotland Art & Design";"3.00";"SEK";"Sweden";"GAD";"Consumer Durables";"21.0";;;;;
"2488";"Gotlandsbolaget B";"2400.00";"SEK";"Sweden";"GOTL B";"Industrials";"6000.0";"-68.7";"-123.2%";;"0.7%";"7.1%"
"582";"Grangex";"64.50";"SEK";"Sweden";"GRANGX";"Industrials";"907.7";"-10.9";"56.5%";;"-76.2%";"589.7%"
"459";"Greater Than";"11.00";"SEK";"Sweden";"GREAT";"Industrials";"206.6";"-2.9";"-1530.4%";;"-119.0%";"-68.5%"
"1678";"Green Landscaping";"41.00";"SEK";"Sweden";"GREEN";"Industrials";"2328.8";"18.2";"-35.3%";"-0.5";"7.8%";"-48.4%"
"2116";"Green Minerals";"1.40";"NOK";"Norway";"GEM";"Energy";"29.1";"-6.1";"77.6%";;"-130.7%";"-65.2%"
"2534";"Greenmerc";"3.03";"SEK";"Sweden";"GMERC B";"Technology";"61.6";"-8.3";"-148.1%";;"-19.1%";"-66.0%"
"1529";"GreenMobility";"57.20";"DKK";"Denmark";"GREENM";"Consumer Durables";"511.1";"20.4";"159.7%";"0.1";"34.1%";"94.5%"
